remoteId,published,modified,Titolo,"Descrizione breve",Descrizione,"Tipologia di luogo",lat,lon,address,Immagine,Comune,Tags,Fonte,Indirizzo,"Indirizzo web",Email,Telefono
112521c429390696ce366e0bbcbce564,2014-12-16T13:02:07+01:00,2016-07-19T13:07:07+02:00,"Chiesa di San Bartolomeo ",,"La parrocchiale di S. Bartolomeo è assai antica (è ricordata a partire dal 1008). Nel XIV secolo il suo portico era sede delle assemblee comunitarie. L'attuale edificio è di elegante fattura secentesca e nel luminoso interno si trovano la pala della Madonna con Bambino e i Santi Lorenzo, Francesco e Carlo Borromeo opera di Palma il Giovane. Di un buon autore secentesco è la pala della Madonna con Bambino e le Sante Domenica e Caterina. La pala della S. Famiglia è di Diodato Massimo. I due altari lignei del XVII sec. sono da attribuirsi a scuola locale, mentre di provenienza bresciana è invece l'elegante cassone settecentesco dell'organo, che accoglie uno strumento costruito da A. Aletti nel 1928. ",Chiesa,45.946519,10.620186,,/var/newdaone/storage/images/il-territorio-di-valdaone/passeggiate-e-trekking/chiesa-di-san-bartolomeo/20028-2-ita-IT/Chiesa-di-San-Bartolomeo.jpg,,,,,,,
9c255f56e1bd29fecc25ed6469e35a2f,2014-12-16T13:02:41+01:00,2017-03-05T12:14:01+01:00,"Avèz de Boaz","Nel piccolo abitato di Daone si trova il “Parco alla Bóra”, un giardino pubblico dedicato ad uno dei più monumentali e importanti alberi della Valle di Daone, un secolare abete bianco proveniente dalla spianata di Malga Boazzo, oggi coperta dalle acque del bacino idroelettrico.Nato circa 750 anni prima del taglio, l’imponente albero dalla lussureggiante chioma e dalle maestose proporzioni è vissuto nei prati di Boazzo fino al 1955, concedendo la propria ombra ristoratrice ai viaggiatori, un riparo agli animali del bosco e un sicuro rifugio a pastori e boscaioli.Quando nel 1952 la spianata di Malga Boazzo fu destinata a diventare un lago artificiale, gli abitanti di Daone decisero di conservare la “Bóra de Boaz”, simbolo di un’epoca che stava per scomparire. Nessuno aveva intenzione di lasciare che le acque del fiume Chiese, imbrigliate dalla nuova diga, ricoprissero quell’albero che aveva attraversato secoli di storia della Valle di Daone, che aveva assistito al susseguirsi di centinaia di stagioni e che, pur senza poter parlare, conservava e aveva la forza di testimoniare aspetti importanti del passato dell’intera vallata.Proprio per questo, tre anni più tardi, nel 1955, su incarico del Comune, un gruppo di boscaioli guidati dall’allora assessore alle foreste Fioravante Pellizzari e dal fratello Giovanni, tagliarono l’enorme abete bianco che fu trasportato poi a Daone scortato da tanta gente, in una sorta di processione.
Per alcuni anni il tronco rimase a fare bella mostra di sé nei pressi della Crosetta, la piccola chiesetta nel centro del paese, vicino alla parrocchiale.
Nel 1961 venne richiesto dall’Esposizione Internazionale di Torino, denominata “Italia 61” e organizzata per celebrare il primo centenario dell’Unità d’Italia. Il magnifico esemplare di abete doveva raccontare la storia delle vallate alpine e affascinare i visitatori con le sue dimensioni.Ancora oggi chi guarda quel tronco può ripensare ai cambiamenti avvenuti nella Valle di Daone. I numeri della Bóra


età all’epoca del taglio: circa 700 anni

altezza del tronco originario: 18 m.

altezza del tronco esposto: 3,60 m.

diametro medio del tronco esposto: 2,50 m.

cubatura (considerandolo pieno): 17,70 mc. circa


",,,45.946521,10.617964,,/var/newdaone/storage/images/il-territorio-di-valdaone/musei-e-cultura/avez-de-boaz/20041-3-ita-IT/Avez-de-Boaz.jpg,,,,,,,
dc2d736429ea3a77eaea23e4efec4848,2014-12-16T14:19:38+01:00,2018-03-17T18:48:52+01:00,"L' Arrampicata sulla parete della diga Bissina",,"ATTENZIONE CHIUSA PER LAVORILa parete artificiale realizzata sulla diga di Bissina è una struttura unica nelle Alpi Orientali ed una delle poche in Europa. Posta a 1800 metri di quota è l'ideale per arrampicare nel pieno dell'estate.Sul bastione centrale della diga la parete di arrampicata è suddivisa in 3 settori di diverso impegno e difficoltà. Il settore più abbordabile è posto lungo il contrafforte esterno inclinato a 65°: qui sono attrezzati otto itinerari di difficoltà medio-bassa (4°/5° grado), percorribili da principianti e bambini. L'attezza di questo settore è di 25 metri.Un altro settore di media difficoltà è attrezzato sulla parete interna del contrafforte.Qui salgono quattro itinerari, di 25 metri. di altezza, con difficoltà tra il 5c ed il 6a.Infine il settore riservato alla difficoltà medio-alta.La parete attrezzata sale fino a 40 metri. Un'arrampicata lungo questo muro verticale farà provare sensazioni di vuoto non ritrovabili su nessun altro muro artificiale.Le difficoltà variano da 5c a 6b.Gli itinerari sono divisi in due lunghezze, con sosta su terrazzini: è così possibile apprendere tutte le manovre di corda in parete.Il ritorno al suolo deve essere effettuato in corda doppia.Gli ancoraggi a dimora in parete sono conformi alla norma europea EN12572. La distanza ravvicinata consente l'arrampicata in piena sicurezza.La parete è attrezzata con 3.000 prese a rilievo in diverso colore.Ogni colore identifica un itinerario. Gli itinerari sono periodicamente rinnovati per offrire agli appassionati nuove difficoltà e percorsi.Realizzato dal Comune di Daone con finanziamento Leader II e autorizzazione dell'Enel, l'impianto si propone come assoluta novità nel campo dell'offerta turistica e sportiva.Sul bastione centrale della diga la parete di arrampicata è suddivisi in 3 settori di diverso impegno e difficoltà.Otto itinerari semplici sono posti lungo il contrafforte esterno (lunghezza 25 metri). Un settore di media difficoltà è attrezzato sulla parete intena del contrafforte. Qui salgono quattro itinerari di 25 metri tra il 5c ed il 6a.Infine il settore riservato alla difficoltà medio alta con parete fino a 40 metri e difficoltà che variano dal 5c al 6b.La parete presenta 3.000 prese a rilievo in diverso colore. Gli Itinerari sono periodicamente rinnovati. Inaugurata ufficialmente nel 2001 la parete ospita la competizioni internazionale SPEED ROCK, gara di velocità in parallelo che vede sfidarsi i 16 migliori atleti del mondo.Ai più giovani è riservata la gara SPIDERKIDS.",Arrampicate,46.053176,10.517027,"Val di Daone, SP27, Valdaone, Comunit&agrave; delle Giudicarie, TN, Trentino-Alto Adige, Italia",/var/newdaone/storage/images/il-territorio-di-valdaone/vacanza-attiva/l-arrampicata-sulla-parete-della-diga-bissina/20054-8-ita-IT/L-Arrampicata-sulla-parete-della-diga-Bissina.jpg,,,,,,,
825e1030264db5d9a53c563ced232f10,2014-12-16T14:39:13+01:00,2018-03-17T18:48:30+01:00," L' Arrampicata su Ghiaccio ",,"La valle di Daone già dal 1970 offre, per gli appassionati d' arrampicata su ghiaccio, un totale di 180 cascate, le quali nei periodi più freddi dell' anno si trasformano in stupende colate di ghiaccio idonee alla pratica di questo sport.Gli itinerari spaziano da livelli di difficoltà minima sino ad arrivare, in maniera graduale a livelli professionali.Tappa obbligatoria per gli amanti di tale disciplina e della montagna, l' immancabile e maestosa  &quot;Regina del Lago&quot; adiacente al bacino artificiale di malga Boazzo.Da ormai 10 anni, la UIAA ( federazione mondiale d'arrampicata sportiva) annualmente, sceglie la location della valle di Daone come unica tappa italiana, inserita nel circuito di coppa del mondo, per l' arrampicata su ghiaccio; organizzata dal comitato pareti di cristallo di Daone. ",Arrampicate,45.947879,10.603561,,/var/newdaone/storage/images/il-territorio-di-valdaone/vacanza-attiva/l-arrampicata-su-ghiaccio/20096-2-ita-IT/L-Arrampicata-su-Ghiaccio.jpg,,,,,,,
e04aa3876921ee1eb0bc6f8de3cadbed,2014-12-16T14:46:01+01:00,2018-03-13T20:57:11+01:00,"Falesia ",,"In val di Daone si trovano inoltre falesie naturali attrezzate, le quali permettono ai neofiti di questa pratica sportiva l'avvicinamento in sicurezza a questa disciplina.Gli itinerari non superiori ai 10 metri, assicurano la tranquillità dell' arrampicata ( rispetto ad una via su roccia) anche per coloro che amano queste emozioni, amano questo sport, ma non lo possono praticare a livelli agonistici.",Arrampicate,45.989627,10.532112,"Vecchia Falesia di Lert, SP27, Valdaone, Comunit&agrave; delle Giudicarie, TN, Trentino-Alto Adige, Italia",/var/newdaone/storage/images/il-territorio-di-valdaone/vacanza-attiva/falesia/20109-2-ita-IT/Falesia.jpg,,,,,,,
c68043fc93076019deddfa344b2d357f,2014-12-16T14:58:22+01:00,2018-03-17T18:47:59+01:00,"Il Boulder",,"
Negli ultimi anni in valle di Daone è stata scoperta una nuova disciplina d'arrampicata.Oltre alla classica su roccia, e a quella su ghiaccio, è nato il boulder, l'arrampicata sui massi.Sassi di modeste o grandi dimensioni non più alti di 3-4 metri, sui quali ci si sfida contro la gravità per riuscire ad arrivare in cima e concludere la via nel miglior modo possibile.Questo era uno sport di nicchia, fino a qualche anno fa, ora è in forte espansione fra i giovani e le famiglie, infatti nel periodo primavera-estate-autunno è molto facile vedere gruppi di persone che zaino in spalla e materasso (Crash pad, usato come protezione per le cadute) cercano le zone che sono dislocate per la valle.Attualmente vi sono 14 zone con circa 600 blocchi puliti e ben acessibili :


OCCHIO D'AQUILA

PLAZ 

LA PLANA

L'OCCHIO DEL CICLOPE

CASCATA

LA CURVA LAGO

DICIOTTO DODICI

FIUME

SUBACQUEO

DOSS DEI ASER 

SS

MR.NICE

NUDOLE.


",Arrampicate,0,0,,/var/newdaone/storage/images/il-territorio-di-valdaone/vacanza-attiva/il-boulder/20138-4-ita-IT/Il-Boulder.jpg,,,,,,,
a0e3bf540b7e41dc02b9832bcd128773,2014-12-16T15:00:21+01:00,2018-03-17T18:47:32+01:00,"La Mountain bike ",,"
Quattordici bellissimi percorsi di Mountain Bike, compresi tra i 23 e i 56 km di lunghezza, studiati e attrezzati sia per gli spericolati come anche per i ciclisti semplicemente curiosi di natura. Hanno dislivelli massimi di 1100 m e raggiungono quote vicino ai 2000 metri.Sono tutti tracciati che attraversano valli, costeggiano laghi, sfiorano resti di castelli e antiche dimore, incontrano baite e paesi, scoprono scorci romantici e panorami mozzafiato. Se non avete la bici al seguito, troverete posti ove noleggiarle ed anche esperti che vi potranno aiutare ed indicare i percorsi giusti per voi.","Mountain Bike",45.946934,10.620706,daone,/var/newdaone/storage/images/il-territorio-di-valdaone/vacanza-attiva/la-mountain-bike/20155-2-ita-IT/La-Mountain-bike.jpg,,,,,,,
225103a923e4e17d95e655eb7cf292f9,2014-12-16T15:09:49+01:00,2018-03-13T20:53:56+01:00,"Percorso Storico Naturalistico",,"Tempo di percorrenza: 3-4 oreUna interessante passeggiata alla riscoperta  della storia ed della natura di un'area ricca di testimonianze.Il percorso conduce l'escursionista alla scoperta delle molteplici varietà di vegetazione, delle bellezze del sottobosco e delle tracce del dramma storico e umano di un fronte della prima Guerra mondiale.Parte dalla spianata di Pracul (metri 920) e, superato lo storico ponte in pietra di Manoncin, prende per l'antica strada ciottolata che conduce a Manon (metri 1.000), oasi di verde e di pace, che dalla sommità del suo Dos de Mano (metri 1.168) domina un gran tratto di Valle con suggestiva vista panoramica.Lì si possono visitare i resti dei camminamenti e delle trincee della Grande Guerra. Il percorso, scendendo  poi lungo la stradina forestale di Lert - malga Nova, porta con un leggera deviazione all'arcaica Grotta dei Ciclopi in località Plana (metri 1080), rifugio di antiche attività del tradizionale lavoro di montagna e oggetto di belle leggende.Prima di concludersi, l'anello del Percorso fa attraversare la splendida radura di Gincànave (metri 960), dove trova naturale allocazione un semplice ed interessante museo geologico all'aperto che testimonia la ricchezza della valle.","Sentieri e itinerari",45.976476,10.541039,"SP27, Valdaone, Comunit&agrave; delle Giudicarie, TN, Trentino-Alto Adige, Italia",/var/newdaone/storage/images/il-territorio-di-valdaone/vacanza-attiva/percorso-storico-naturalistico/20168-2-ita-IT/Percorso-Storico-Naturalistico.jpg,,,,,,,
a3acd27fb457782a27f1514c437abcdf,2014-12-16T15:14:50+01:00,2018-03-13T21:12:16+01:00,"Valle del Leno",,"Dislivello: 300 m.Tempo di percorrenza: ore 1,20Difficoltà: minimaSegnaletica: numero 246Dal lago di Boazzo verso la Valle di Leno. Il percorso si sviluppa attraverso un ambiente selvaggio ricco di boschi e che segue il torrente Rondon. Provenendo da Daone, per accedervi si sale con l'auto attraverso la valle principale e alla fine del Lago di Malga Boazzo, invece di proseguire verso il Lago di Bissina, si svolta a sinistra e lo si costeggia scendendo fino alla centraleENEL.Da qui si giunge ad un ampio parcheggio proprio dietro gli impianti. Ora si prosegue a piedi seguendo le indicazioni e costeggiando il lago su una comoda mulattiera. In circa un'ora di cammino e tornanti, si giunge sopra la cascata &quot;Regina del Lago&quot; così chiamata dagli scalatori su ghiaccio. Da qui il sentiero si fa meno ripido tanto da restare più o meno in quota fino alla bella Malga Leno.","Sentieri e itinerari",46.001314,10.502501,"SP27, Valdaone, Comunit&agrave; delle Giudicarie, TN, Trentino-Alto Adige, Italia",/var/newdaone/storage/images/il-territorio-di-valdaone/vacanza-attiva/valle-del-leno/20181-4-ita-IT/Valle-del-Leno.jpg,,,,,,,
4ec3b4e372e321082aebbad25b298cb7,2014-12-16T15:34:08+01:00,2018-03-13T21:10:53+01:00,"Lago Campo ",,"Lago Campo (metri 1944) in destra orografica Lago Copidello (metri 1968) di fronte e in sinistra orografica  speditamente raggiungibili dal fondovalle, sono vaste conche lacustri deliziosamente alpestri nella loro cornice ad anfiteatro roccioso. Meta di molti pescatori. Il Lago Campo è altresì punto di partenza per Passo Campo (metri 2288 in un 1 ora) che mette in comunicazione con Valle di Saviore, Rifugio Franco e Maria, ad ore 3.30, raggiungibile attraverso l'importante Sentiero Alpino numero 1 che, partendo dal Lago della Vacca (metri 2357) raggiunge il Rifugio Garibaldi (metri 2550) nell'Adamello e la cima Rè di Castello (metri 2890 - 4 ore).","Sentieri e itinerari",46.039999,10.497624,"Lago di Campo, SP27, Valdaone, Comunit&agrave; delle Giudicarie, TN, Trentino-Alto Adige, Italia",/var/newdaone/storage/images/il-territorio-di-valdaone/vacanza-attiva/lago-campo/20194-4-ita-IT/Lago-Campo.jpg,,"Lago Campo",,,,,
