remoteId,published,modified,Titolo,"Descrizione breve",Descrizione,"Tipologia di luogo",lat,lon,address,Immagine,Comune,Tags,Fonte,Indirizzo,"Indirizzo web",Email,Telefono,"Galleria immagini"
7719140e7410816166ffc55b9ecd7687,2016-04-07T16:39:39+02:00,2016-04-07T16:39:39+02:00,"Parco Pineta "," Al limitare del paese, affacciato sul fiume Sarca il Parco Pineta offre un'area verde attrezzata a due passi da casa.","
- Giochi per bambini
- Anfiteatro e piazza
- Servizi igienici
- campetto calcetto
- campetto basket
e nelle vicinanze:
- Campo Sportivo
- Bocciodromo
- Campi da Tennis
- Palazzo del Ghiaccio
SUPERFICIE:- 120.000 metri quadrati","Parchi e orti botanici",46.154508,10.757632,"pinzolo , Trentino-Alto Adige, Italia",/var/pinzolo/storage/images/territorio/luoghi-e-punti-di-interesse/cosa-puoi-visitare2/parco-pineta/27477-1-ita-IT/Parco-Pineta.jpg,,,,,,,,
556e7ae3d770062d7f73b56dc7ee09c6,2016-04-07T16:41:15+02:00,2016-04-07T16:41:15+02:00,"Parco Ciclamino - Pinzolo",,"In posizione centrale, dove verrà realizzata la nuova Biblioteca Comunale, il Parco Ciclamino offre uno spazio verde curato nel centro di Pinzolo. All'interno del parco si trova il monumento a Nepomuceno Bolognini. SUPERFICIE: - 4.000 metri quadrati","Parchi e orti botanici",46.15751,10.769691,"pinzolo , Trentino-Alto Adige, Italia",/var/pinzolo/storage/images/territorio/luoghi-e-punti-di-interesse/cosa-puoi-visitare2/parco-ciclamino-pinzolo/27491-1-ita-IT/Parco-Ciclamino-Pinzolo.jpg,,,,,,,,
6943710ae66173cd914b2f3012da8244,2016-04-07T16:42:31+02:00,2016-04-07T16:42:31+02:00,"Parco ""ai sàs"" - S. Antonio di Mavignola","Parco attrezzato con giochi per bambini, illuminazione, panchine, gradinate e green forum.",,"Parchi e orti botanici",46.186961,10.785141,"mavignola  , Trentino-Alto Adige, Italia",/var/pinzolo/storage/images/territorio/luoghi-e-punti-di-interesse/cosa-puoi-visitare2/parco-ai-sas-s.-antonio-di-mavignola/27509-1-ita-IT/Parco-ai-sas-S.-Antonio-di-Mavignola.jpg,,,,,,,,
bfed62e62963ada812818c5d77debc00,2016-04-07T16:45:32+02:00,2016-04-07T16:45:32+02:00,"Conca Verde - Madonna di Campiglio","La Conca Verde di Madonna di Campiglio si estende dal Laghetto di Campiglio a Piazza Righi. ","Posizione centrale e privilegiata per un parco attrezzato con giochi per bambini, campi da tennis, vialetti, panchine. Tra la Conca Verde e il Laghetto di Campiglio si trova il Punto di Lettura della Biblioteca di Pinzolo presso lo Chalet Laghetto. SUPERFICIE: - 37.000 metri quadrati","Parchi e orti botanici",46.227709,10.827885,"campiglio, Trentino-Alto Adige, Italia",/var/pinzolo/storage/images/territorio/luoghi-e-punti-di-interesse/cosa-puoi-visitare2/conca-verde-madonna-di-campiglio/27523-1-ita-IT/Conca-Verde-Madonna-di-Campiglio.jpg,,,,,,,,Laghetto_Campiglio
28a8859dc4b36b929c8321ac9b90713b,2016-04-06T12:36:53+02:00,2016-04-06T12:36:53+02:00,"Chiesetta di Santa Maria Antica","Le prime notizie storiche su Madonna di Campiglio risalgono al 1188 e sono contenute in una lettera di Corrado II da Beseno Vescovo di Trento. In quell'epoca, e più precisamente intorno al 1180, un certo Raimondo costruì nella zona un piccolo ospizio &quot;a vantaggio della propria anima, in onore della Beata Vergine Maria, Madre di Dio, in aiuto ai poveri e a difesa dei passanti, presso il Monte Campiglio, in luogo solitario e inabitato, ove spesso chi transitava, veniva depredato e ucciso.","Ben presto al buon Raimondo si aggiunsero altri fedeli che misero in comune i loro beni per cui, grazie anche alle generose oblazioni dei benefattori, il monastero-ospizio fu ampliato e dotato di una cappella dedicata a Maria Santissima da cui poi la casa e la località presero nome. L'istituzione svolse per secoli la sua provvida funzione in favore dei pellegrini che qui venivano ospitati e rifocillati con grande generosità.Col volgere degli anni la primitiva cappella fu trasformata in un bellissimo santuario a tre navate con tre altari che durò fino al 1895, anno in cui fu demolito perché fatiscente. Fu sostituito con l'attuale chiesetta alpina di stile neogotico, tutta in granito del luogo, inaugurata il 16 agosto del 1895. La Casa d'Austria che aveva scelto Madonna di Campiglio come residenza estiva e, primo fra tutti, l'imperatore Francesco Giuseppe, vollero legare il proprio nome a questo sacro luogo, donando il pulpito e il confessionale sito in cima alla navata (sui quali appunto è scritto in tedesco e in italiano il nome dell'imperatore), il rivestimento in cirmo delle pareti del coro con le figure dei Santi più cari al culto popolare e alcune delle belle finestre, istoriate a tinte calde e vivaci. Su una di queste è raffigurato S. Bartolomeo apostolo, compatrono della Parrocchia, che impugna il coltello del suo martirio, mentre su di un'altra campeggia la figura di Carlo Magno che in alcune diocesi tedesche era venerato come santo e al cui nome è legato il vicino passo anonimo. Spicca sul pavimento la tomba di Franz Joseph Oesterreicher (1848-1909), figlio naturale - si diceva - dell'imperatore d'Austria. Sui banchi finemente lavorati si leggono, scritti in bei caratteri gotici, i nomi dei rispettivi donatori. Tra essi c'è anche quello della famiglia Righi, resasi benemerita per l'opera coraggiosa di quel Gian Battista che fu il pioniere e il principale promotore dello sviluppo turistico di Madonna di Campiglio.Nella chiesetta di &quot;Santa Maria Antica&quot; , da un punto di vista artistico meritano particolare attenzione :1. L'antichissimo Crocifisso, di stile prettamente nordico, che campeggia nell'arco del Presbiterio e che risale al secolo XII. Il volto del Cristo pur nello strazio dell'enorme ferita al petto, è soffuso di una serenità e di una pace infinite, quasi a esprimere il sentimento di volontaria accettazione della morte in perfetta obbedienza al Padre.2. Il bellissimo trittico della Madonna con Bambino e Sante (S. Barbara con il calice e S. Caterina con l'arma del martirio) che troneggia in mezzo al presbiterio. Le portelle mostrano quattro episodi della vita della Vergine: Annunciazione, Presepio, Visitazione, Adorazione dei Magi. Sul retro delle stesse, figurano quattro dipinti che rappresentano i più noti Dottori della Chiesa. Sullo stesso lato si vedono otto stemmi gentilizi, il più antico dei quali appartiene al Vescovo Giovanni IV Hinderbach insigne benefattore e zelante promotore di questo, come di altri ospizi della regione (1486). L'insieme è opera quattrocentesca tra le più pregevoli, attribuita alla Scuola di Maestro Narciso, notissima personalità della pittura e della scultura altoatesina del periodo tardogotico, importante soprattutto perché nella sua opera i modi nordici e in particolare l'arte sveva si incontrano con le prime esperienze della nostra Rinascenza.3. La scultura lignea della &quot;Vergine del Fico&quot;, databile al XIV secolo, a cui si rivolsero numerosi pellegrini per secoli. La Madonna sprigiona sul suo volto un senso di maestà e di bontà con cui si accorda perfettamente il gesto generoso della mano che porge aiuto e ristoro al pellegrino affaticato dal lungo cammino.
Fonti: APT Madonna di Campiglio Pinzolo Val Rendena; Ufficio Stampa Comune di PinzoloImmagini: APT Madonna di Campiglio Pinzolo Val Rendena",Chiesa,0,0,,/var/pinzolo/storage/images/territorio/luoghi-e-punti-di-interesse/cosa-puoi-visitare2/chiesetta-di-santa-maria-antica/25509-1-ita-IT/Chiesetta-di-Santa-Maria-Antica.jpg,,,"http://www.campigliodolomiti.it/homepage|APT Madonna di Campiglio Pinzolo Val Rendena;",,,,,
cc5977a1c1ea8ea5f22fe0d2a770ad32,2016-04-06T13:01:41+02:00,2016-04-06T13:02:10+02:00,"Chiesa di Sant'Antonio ","La chiesa parrocchiale, dal tetto a capanna molto aggettante, conserva affreschi attribuiti a Cristoforo Baschenis (primi anni del XVI sec.) e, probabilmente, a un altro pittore per gli affreschi della facciata (1481).","La facciata, al di sopra del portale di granito ad architrave accompagnato da due finestrelle e da quattro gradini, è bellamente affrescata: nella grande lunetta gotica la Deposizione, ai lati sei santi e la data 1481. L'interno è pure affrescato.",Chiesa,46.170223,10.76007,"pinzolo, Trentino-Alto Adige, Italia",,,,,,,,,
23038d12a01da2ba04fd205bbd832cbe,2016-04-06T14:14:33+02:00,2016-04-06T14:14:33+02:00,"Chiesa di San Lorenzo","La chiesa arcipretale di Pinzolo sorge al centro del paese. Fu costruita fra il 1765 e il 1771 dai maestri muratori fratelli Comitati, sul luogo di una cappella dedicata a S. Lorenzo. La facciata, decorata nel 1777, è movimentata dal grande portale, solo parzialmente in granito, affiancato nel 1903 da due medaglioni marmorei dedicati a due illustri personaggi nativi di Pinzolo: l’arcivescovo francescano Antonio Maturi (1686-1751) e il missionario gesuita Angelo Maffei (1844-1899).","L’internoLa chiesa ha un’ampia, unica navata, decorata in stile barocco, abbellita da un altare maggiore e da quattro altari laterali. Sulla volta dell’abside spiccano sei grandi affreschi del pittore veronese Bartolomeo Zeni (1770) che raffigurano il Crocifisso, i quattro Evangelisti e, nel grande tondo centrale, la gloria della Trinità, la Vergine Maria e i Santi più venerati a Pinzolo (S. Lorenzo, S. Vigilio, S. Giacomo, S. Antonio, S. Rocco).Le pareti laterali dell’abside sono impreziosite da due grandi medaglioni di stucco con le immagini degli arcangeli Michele e Raffaele (olio su tela di M. Tevini, 1934).L’altare maggiore è l’opera più pregevole: fu acquistato “di seconda mano” dalla chiesa di S. Eufemia di Verona, ricomposto e consacrato il 21 agosto 1837 dal Principe – Vescovo di Trento, Beato Nepomuceno de Tschiderer. L’altare, datato “anno 1694”, è attribuito a Giovan Battista Ranghieri (a cui si devono gli altari più belli del ‘600 veronese) e si ispira forse ad un disegno del grande architetto Guarino Guarini; è realizzato con marmi di vari colori, accostati con sapiente misura, secondo il gusto barocco. Il vivace disegno dell’antipendio nasce da una felice combinazione di marmi gialli, rossi, grigi, bianchi e neri; due gradini di marmo giallo e nero separano la mensa dalla grande edicola, edificata in tre piani: nel piano più basso spicca la porticina del tabernacolo, incorniciata da un originale rilievo in marmo bianco, a forma di nube. La nicchia centrale ospita un dipinto ad olio su pietra nera, che raffigura l’apparizione di Gesù Risorto a Maria Maddalena (si ritiene opera di Pietro Ronchi, collaboratore del Ranghieri).Nelle nicchie laterali dell’edicola spiccano quattro statue di Santi dell’Ordine Agostiniano, di squisita fattura, in marmo di Carrara: Nicola da Tolentino, Agostino, Tommaso da Villanova, Giovanni da S. Facondo (sono attribuite, insieme con i bassorilievi della cuspide, a Domenico Aglio, altro collaboratore del Ranghieri). Dodici colonnette di marmo rosso e delicati capitelli e cornici di marmo bianco tolgono ogni senso di pesantezza all’edicola che si eleva con una terza nicchia sormontata da un’elegante cuspide con il globo e la croce, e impreziosita dal fastigio con il Padre eterno e gli angeli.Le due statue laterali, vistosamente diverse, furono aggiunte nell’anno 1904, per sostituire le originarie figure femminili classicheggianti, considerate troppo profano: rappresentano S. Giacomo apostolo (primo patrono di Pinzolo) e S. Vigilio (patrono della diocesi di Trento).L’altare rivolto al popolo, l’ambone e la sede presidenziale sono opere moderne (1997-1999), fuse nel bronzo dal sacerdote-scultore trentino don Luciano Carnessali. Si accordano armonicamente con l’antico altare barocco, senza ostacolarne la vista; sull’antipendio dell’altare spicca l’Agnello trionfante descritto dal libro dell’Apocalisse, che lava con il suo sangue il peccato del mondo. Sull’ambone il rilievo dell’Annunciazione richiama l’incarnazione della Parola di Dio nel cuore dei credenti a opera dello Spirito Santo. La sede ornata sui fianchi due delicati rilievi con il processo e il martirio di S. Lorenzo.Gli altari lateraliI due altari più vicini all’altare maggiore furono costruiti dai fratelli Peduzzi (1857); uno ospita la venerata immagine (lignea) della Madonna col Bambino (1858); l’altro incornicia una grande tela raffigurante la Beata Giovanna Maria Bonomo (1606-1670) il cui padre sembra oriundo di Pinzolo; la tela è firmata da Domenico Zeni di Bardolino anno 1787.Gli altri due altari furono completati nel 1863 da Renato Peduzzi (nipote dei precedenti); su un altare le statue di S. Antonio e di S. Rocco affiancano una grande tela, di scuola veceta del secolo XVI, con il Crocifisso, la Madonna e S. Lorenzo; sull’ultimo altare, S. Francesco (olio su tela di V. Casetti, 1928) con le statue di S. Giuseppe e di S. Luigi.L’organo fu costruito nel 1857 dal maestro organaro Bortolo Zarantonello di Cornedo Vicentino: è uno dei pochi organi romantici rimasti nel Trentino; ha 24 registri e circa 700 canne.Il fonte battesimale, ospitato in una nicchia in fondo alla chiesa, è opera moderna (E. Priori, 1970): è arricchito da una fascia marmorea in bassorilievo con episodi salienti della storia della salvezza: il peccato dei progenitori, il Diluvio, il passaggio del Mar Rosso (Battesimo), l’acqua che sgorga dalla roccia, l’Annunciazione, la morte in croce di Gestà, la Risurrezione.I due confessionali furono costruiti un secolo fa (1900) dal falegname di Pinzolo Giacomo Cavoli “Generin”, su disegno di don Marco Alberti, curato di Giustino; così pure i 44 banchi di noce massiccio, che arredano la chiesa.Il pavimento di grosse lastre di granito fu realizzato nell’anno 1858.L’elegante campanile, interamente di granito, fu costruito negli anni 1865-1867 dal maestro muratore Valsecchi, su progetto di Leopoldo Claricini. Con i suoi 72 metri di altezza, è tra i più alti del Trentino. La cella campanaria, a cui si accede con una scala a chiocciola di 176 gradini, ospita un concerto di 5 campane, rifuse molte volte e così dedicate: a S. Lorenzo (campanone), alla Vergine Maria (2.a), ai Santi Giacomo e Giuseppe (3.a), alla Beata Giovanna e a S. Rocco (4.a), ai Santi Antonio e Luigi (5.a).",Chiesa,46.159246,10.76547,"pinzolo, Trentino-Alto Adige, Italia",/var/pinzolo/storage/images/territorio/luoghi-e-punti-di-interesse/cosa-puoi-visitare2/chiesa-di-san-lorenzo/25537-1-ita-IT/Chiesa-di-San-Lorenzo.jpg,,,,,,,,
3452c4181783ddbcbd8e7fb5e1f3f43c,2016-04-06T09:55:54+02:00,2016-04-06T16:19:38+02:00,"La Chiesa di San Vigilio","L’antica chiesa di San Vigilio a Pinzolo si trova nella campagna di Sorano, leggermente discosta dagli abitati di Pinzolo e Baldino, a metà strada per Carisolo.La chiesa di S. Vigilio fu fondata nel 1362 e successivamente ampliata nel 1515, ha pianta rettangolare a tre navate, con archi e volte a sesto acuto sorrette da colonne in granito. La facciata medioevale è ricoperta da affreschi di epoche diverse: il più importante e singolare per il tema trattato è sicuramente la ormai famosa &quot;Danza macabra&quot; di Simone Baschenis.","Le originiPur non esistendo una data precisa circa l’anno di costruzione, la struttura architettonica originale risale al decimo secolo. Lo si desume dalla scoperta dell’arco trionfale primitivo, da alcune caratteristiche della torre campanaria e dalla conformazione della sacrestia. Nei secoli successivi fu ampliata e sopraelevata. Nella pergamena più antica dell’archivio comunale di Pinzolo, datata 28 ottobre 1232, si parla di una riunione di capi famiglia di Pinzolo, Carisolo e Baldino tenutasi sotto il porticato della Chiesa di San Vigilio. Documenti del 1362 conservati nell’archivio diocesano di Trento danno notizia dell’importante funzione dell’antico santuario di servire alle comunità di Baldino, Pinzolo e Carisolo.L’architetturaAi primitivi elementi romanici quali la struttura del campanile, le bifore della cella originaria tamponate in pietra, l’arco trionfale scoperto di recente e una serie di affreschi sull’ingresso meridionale, si sono sovrapposte varianti gotiche rintracciabili nel verticalismo dei tetti, nel portale ad arco ogivale, nelle due nicchie a sesto acuto della parete sud e, all’interno, nella conformazione dell’abside.Decorazione esternaLa facciata a mezzogiorno si presenta completamente ricoperta di affreschi che testimoniano almeno tre distinti momenti a partire dai dipinti di scuola romanica risalenti al XIII secolo (frammenti di Santa Caterina con ruota, in basso a sinistra di un San Cristoforo con Bambino, figura tagliata dalla porta attuale; a destra alcune teste di Santi).Nelle due fasce di mezzo, databili alla seconda metà del XV secolo, si conservano solo in due nicchie archiacute un San Vigilio ed una Pietà.Nei due registri di sottogronda la celeberrima Danza Macabra e i Sette Peccati Mortali, capolavoro di Simone Baschenis, firmate il 31 ottobre 1539.La Danza Macabra, tema di provenienza nordica, diffuso anche in Francia e nella Penisola Iberica, è piuttosto inconsueto in Italia e sta a significare l’uguaglianza di fronte alla Morte. Si risolve in un lungo corteo di personaggi appartenenti a tutti gli ordini sociali quali: Pontefice, Cardinale, vescovo, sacerdote, frate, imperatore, re, regina, duce, medico, guerriero, ricco, giovane, mendicante, monaca, gentildonna, vecchia e bambino, afferrati da scheletri. Introduce il ballo della Morte un concerto di tre scheletri ai piedi di un Crocefisso; conclude la sequenza l’arcangelo Michele con il Diavolo.I Peccati Mortali, a stento leggibili sotto la Danza Macabra, sono così rappresentati: Superbia paragonata al leone, Avarizia al rospo, Lussuria al becco, Ira al gatto, Invidia al nibbio e Accidia all’asino. I peccatori sono accompagnati da diavoli per essere condotti alle pene eternali.Decorazione internaUlteriore testimonianza della vetustà della chiesa appare da una serie di dipinti sovrapposti, venuti alla luce nel rimuovere l’altare di San Giacomo, a destra dell’abside. Fra di loro, in ottimo stato, una splendida Annunciazione del XIII secolo, attribuibile a scuola toscano – veneta, ricavata sui fianchi dell’arco trionfale primitivo. Il resto degli affreschi è opera degli Averara, pittori itineranti, provenienti dalla Val Brembana, quali appunto i Baschenis. La maturità artistica di Simone, loro caposcuola, è stata raggiunta proprio nella decorazione del San Vigilio.AbsideLa cupola è divisa in sei vele con il Padre Eterno e San Vigilio raffigurati nelle due vele centrali, Dottori della Chiesa ed Evangelisti raffigurati nelle altre: Gregorio e Gerolamo, Luca e Giovanni, Marco e Matteo, Ambrogio e Agostino. Entro le lunette ogivali attigue alla volta sono rappresentati gli Apostoli e al centro la Crocifissione. Più in basso una serie di quadri raccontano gli episodi più significativi della vita di San Vigilio, giovanissimo vescovo di Trento, che incontrò il martirio proprio in Val Rendena nel tentativo di evangelizzarla. La serie dei profeti sullo sguancio dell’arco trionfale conclude il discorso pittorico terminato nle 1539.AltariA sinistra dell’abside, nascosti da un altare in legno, privo della pala della Madonna del Rosario, rubata e poi ritrovata manomessa, affreschi raffiguranti San Rocco e una figura femminile molto espressiva ai lati di una Deposizione. In alto sulla parete contigua una seconda Deposizione, in basso una fascia con i santi Agata, Lucia, Stefano, Apollonia che continua con figure di flagellanti, quindi Sant’Antonio e due Madonne, il tutto a testimoniare l’esistenza della Compagnia dei Battuti di Sopracqua, sciolta solo nel 1820.Di fronte all’ingresso laterale dietro il pregevole altare in legno di San Rocco, si scorgono le figure di San Sebastiano e di San Giovanni Battista. Angelo di Averara è l’autore degli affreschi che ricoprono la parete sud. Vi è raffigurato nel mezzo un pannello rettangolare con una Madonna in trono stile bizantino, a sinistra Cristo nel Limbo e Cristo che si fa toccare da Tommaso. A destra nel riquadro superiore un’Ascensione, sotto ancora il Redentore che appare alla Madonna sotto le spoglie di un vignaiolo.ArredoAltare maggiore in legno dorato con intagli e bassorilievi del 1636 con pala di San Vigilio e Sant’Antonio, ora in restauro. Al centro della navata settentrionale l’altare di San Rocco, in legno dorato con fregi e bassorilievi rimarchevoli, porta la data del 1639 e va messo in relazione alla celebre peste manzoniana. In testa alla navata l’altare in legno del Rosario, donato nel 1617, dopo una terribile inondazione del fiume Sarca. Sull’altro lato, l’altare di San Giacomo e vicino alla piccola porta quello singolare della Confraternita dei Battuti.APPROFONDISCI
&quot;Nell'antica chiesa di San Vigilio a Pinzolo&quot;
Giuseppe Ciaghi
Editrice Uni Serviceluglio 2006
Apertura dal 1 giugno fino al 30 settembre
Visite guidate a cura del Centro Studi Val RendenaOrari: 9.30/11.30 - 15.30/17.00 tutti i giorni escluso la domenica mattina e il lunedì",Chiesa,46.16486,10.764729,"pinzolo, Trentino-Alto Adige, Italia",/var/pinzolo/storage/images/territorio/luoghi-e-punti-di-interesse/cosa-puoi-visitare2/la-chiesa-di-san-vigilio/25257-1-ita-IT/La-Chiesa-di-San-Vigilio.jpg,,,,,,,,"Danza
San_Vigilio"
decb0fd001777570f6014bc696446a28,2016-04-06T10:33:10+02:00,2016-04-06T10:34:12+02:00,"Parco Naturale Adamello Brenta","Nel cuore delle Alpi, il Parco Naturale Adamello Brenta è la più estesa area protetta del Trentino con una superficie totale di 620,517 chilometri quadrati. Il Parco, situato nel Trentino occidentale tra le valli Giudicarie, di Non e di Sole, si estende su due vasti ambiti geomorfologicamente distinti, il Gruppo delle Dolomiti di Brenta e il massiccio granitico dell’Adamello-Presanella, caratterizzato dalla presenza di numerose superfici glacializzate. I due gruppi montuosi sono separati dal solco della Val Rendena, percorso dal fiume Sarca.","






Numerose valli laterali costituiscono la via di accesso agli ambienti più selvaggi e remoti del Parco. Tra quelle del settore Adamello-Presanella presentano particolare rilevanza naturalistica a nord la Val Genova e a sud la Val Daone che prosegue nella Val di Fumo; sono annoverate tra le più belle valli delle Alpi, ricchissime di acque e di presenze floro-faunistiche estremamente varie ed interessanti. Oltre a queste si ricordano le meno note, ma non meno rilevanti sotto l’aspetto naturalistico-paesaggistico, Val Nambrone, Val Borzago, Val San Valentino, Val Breguzzo.






Nel Gruppo di Brenta, dove le dolomie di origine sedimentaria sono state scolpite per millenni dagli eventi atmosferici, creando le tipiche architetture dolomitiche ricche di guglie, campanili, torrioni, si trova invece la Val di Tóvel che dalla Val di Non, nel settore nord del Gruppo, si incunea per 18 km fino al cuore del massiccio.Tra le altre valli alpine caratteristiche di questo settore ricordiamo la Val Meledrio a nord, la Valle dello Sporeggio, Selvapiana e la Val delle Seghe a est, la Val d’Ambiéz, la Val d’Algone e la Val Manez a sud, la Val d’Agola, la Val Brenta e la Vallesinella a ovest. Si suole dividere il Gruppo in tre settori: la Catena settentrionale, dal Peller al Passo del Grosté, incluso il sottogruppo della Campa; la Catena centrale, dal Passo del Grosté alla Bocca di Brenta che comprende alcune delle cime più elevate (Cima Brenta 3150 m) ed è attraversata dal sentiero attrezzato delle “Bocchette”; la Catena meridionale, con Cima Tosa (3173 m), Cima Ambiéz (3096 m), Cima Vallon (2935 m).






Nel massiccio dell’Adamello-Presanella, la Presanella (3558 m) è la più alta cima interamente trentina. E’ attorniata dai rilievi che si elevano sopra i grandi ghiacciai del Mandrón-Adamello, del Carè Alto, del Làres, delle Lobbie, teatro della terribile “Guerra Bianca” combattuta tra italiani ed austroungarici durante il primo conflitto mondiale. Le pareti del Brenta ed i ghiacci perenni del massiccio dell’Adamello-Presanella furono oggetto di esplorazione e di conquista fin dalla metà del secolo scorso da parte dei primi alpinisti, inglesi e austriaci: John Ball, Julius Payer, Douglas W. Freshfield, in seguito imitati dalle prime guide, quindi da tutti i principali protagonisti della avvincente storia dell’alpinismo. E’ da questi ghiacciai, riserva preziosa di acque purissime, che discendono impetuosi numerosi corsi d’acqua, spesso creando spettacolari cascate (le più note sono quelle in Val Genova). Un’ulteriore riserva idrica è costituita dai moltissimi laghi alpini presenti nel territorio del Parco, ben 51, dai colori intensi e dalle acque limpide: dal più celebre, il lago di Tóvel nella omonima valle, a quelli di origine glaciale che costellano il massiccio dell’Adamello-Presanella.L’ambiente del Parco è quello tipico dell’arco alpino centro-meridionale, caratterizzato da splendidi boschi prevalentemente di aghifoglie che ricoprono le pendici dei monti fino a quote attorno ai 1800 m, al di sopra delle quali lasciano il posto alle praterie alpine ed alla vegetazione rupestre che si spinge oltre i 2500 m. INFO: APT Madonna di Campiglio - Pinzolo Val Rendena - www.campigliodolomiti.it
Gruppo Guide Alpine Pinzolo - tel. 0465-502111 - cell. 3453858648 - www.mountainfriends.itGruppo Guide Alpine Madonna di Campiglio - tel. 0465.442634 - www.guidealpinecampiglio.itFonte: Parco Naturale Adamello BrentaImmagini: APT Madonna di Campiglio Pinzolo Val Rendena; Ufficio Stampa Comune di Pinzolo","Parco naturale",46.175821,10.706863,"parco adamello, Trentino-Alto Adige, Italia",/var/pinzolo/storage/images/territorio/luoghi-e-punti-di-interesse/cosa-puoi-visitare2/parco-naturale-adamello-brenta/25271-1-ita-IT/Parco-Naturale-Adamello-Brenta.jpg,,,,,"http://www.pnab.it/|Parco Naturale Adamello Brenta ",,,
4bac33d641709bdc6856859b1a457b0c,2016-04-06T10:45:48+02:00,2016-04-06T10:45:48+02:00,"Val Rendena","La Val Rendena si estende lungo una ventina di chilometri dal paesino di Verdesina fino ai 1.600 m. di Campo Carlo Magno. È inserita in una realtà naturale di incomparabile bellezza, quella del Parco Naturale Adamello-Brenta: d’estate i pascoli fioriti si alternano alle interminabili distese di boschi che fanno da cornice alle cime, ai ghiacciai perenni della Presanella e dell’Adamello ad ovest, alle guglie di roccia delle Dolomiti di Brenta ad est. Lungo le sue valli laterali, misteriose e selvagge, la Val San Valentino, la Val Borzago, la stupenda Val Genova e la Val Nambrone, la Val Brenta e la Val d’Agola, la Rendena si apre a scorci impensabili su cime e vette maestose. In questo perfetto ecosistema, non turbato dalla presenza dell’uomo, la fauna è ricca di presenze rare: fra queste gli ultimi eccezionali esemplari di orso alpino.","







Percorrendo la Val Rendena si incontrano caratteristici piccoli borghi, spesso solo una manciata di case fitte attorno a minuscole piazze dominate da svettanti campanili. Si susseguono dalla bassa valle i caratteristici centri di Villa Rendena, lavrè, Darè, Vigo Rendena.Pelugo lega la propria storia alla chiesa cimiteriale dedicata a S. Antonio ed affrescata sulle pareti perimetrali da pittori bergamaschi del Cinquecento.
Al paese di Spiazzo facevano capo tradizionalmente tutte le comunità della Rendena: qui aveva sede la Pieve di Rendena, a suggello della centralità del borgo e del carisma religioso derivatogli dal martirio di S.Vigilio avvenuto proprio in questi luoghi.
I paesi di Strembo, Bocenago e Caderzone si affacciano sulle due rive del fiume Sarca, raccolti attorno ai campanili delle loro parrocchiali. Portano i tratti di una cultura rustica alpina nella struttura dei centri nell’architettura delle case, negli affreschi spesso a soggetto religioso che ornano le facciate degli edifici.
L’alta Val Rendena si fa vivace con i borghi di Giustino, le cui origini risalgono all’epoca romana, Massimeno, abbarbicato sulle pendici di mezza montagna, Pinzolo, il centro maggiore della valle e di Carisolo, porta aperta sull’affascinante Val di Genova ad ovest e sulla strada che si erpica verso Madonna di Campiglio, passando per Sant’Antonio di Mavignola, Pinzolo è il cuore della valle: porta i segni della storia nelle sue chiese e soprattutto nel gioiello di arte rappresentato dalla chiesa cimiteriale di S. Vigilio.Qui l’ambiente si fa quasi cittadino: hotels, residences, appartamenti per vacanze, negozi boutiques e strutture sportive caratterizzano i paesi al cui limitare si dipartono innumerevoli passeggiate riposanti e suggestive.






La Val Rendena è il regno dello sport. Tennis, golf, mountain bike, piscina, equitazione per tutti e poi rafting, parapendio per gli amanti degli sport più impegnativi. L’arrampicata sportiva, il trekking: l’ambiente naturale, con le sue pareti severe ed i suoi boschi inviolati accoglie una serie di attività che non risulta mai ripetitiva.






L’inverno porta la neve e trasforma il paesaggio: la Rendena diventa un paradiso per sciatori con i suoi impianti di risalita del Doss del Sabion e sci escursionisti di ogni età e livello sportivo. Per chi ama lo sci da fondo l’anello illuminato ed eventualmente preparato con neve programmata di Carisolo e la pista turistica Pinzolo-Caderzone soddisfa i desideri anche dei più esigenti. Pinzolo offre uno stadio del ghiaccio con una pista olimpionica, aperta anche in estate, in grado di ospitare manifestazioni di hockey, pattinaggio artistico e ritmico, gare di velocità, competizioni di curling. La valle culmina con l’abitato di Madonna di Campiglio. Numero uno tra le località di villeggiatura estive e di sport invernali nell’arco alpino, Madonna di Campiglio è il paradiso per gli amanti dello sport, della natura e della mondanità.






Fonte: APT Madonna di Campiglio Pinzolo Val Rendena; Claudio Cominotti","Località turistica",46.182623,10.774498,"rendena, Trentino-Alto Adige, Italia",/var/pinzolo/storage/images/territorio/luoghi-e-punti-di-interesse/cosa-puoi-visitare2/val-rendena/25297-1-ita-IT/Val-Rendena.jpg,,,,,,,"0465 501007",
