remoteId,published,modified,Titolo,"Descrizione breve",Descrizione,"Tipologia di luogo",lat,lon,address,Immagine,Comune,Tags,Fonte,Indirizzo,"Indirizzo web",Email,Telefono,"Galleria immagini"
e659bf0e54aa05cc1ca1dd26bee7adc9,2015-04-23T11:28:05+02:00,2015-04-23T11:28:05+02:00,"Sentiero Mezzocorona - Monte","Sentiero che dal centro abitato di Mezzocorona conduce al Monte","
Sentiero n. 500Dislivello m. 635E' la principale e più breve via di accesso al Monte; percorso molto frequentato in tutte le stagioni. E' inoltre il primo tratto del lungo sentiero, segnavia 500, che collega Mezzocorona con Merano. Dalla stazione a valle della funivia (m.256) il percorso segue la ripida strada che conduce alla Grotta della Madonna. Dove la strada spiana, nei pressi di una fontanella, l'itinerario imbocca il sentiero che ora sale nel bosco con numerose svolte, superata una fascia rocciosa (clape de l'asen, panorama) si avvicina alla parete costeggiandola fino ad arrivare al capitello di S.Antonio. Il sentiero si affaccia a tratti sulla profonda Val del Piaget e rimontando diverse balze rocciose conduce fino al panoramico pulpito sommitale dove è posta una grande croce, da qui in pochi minuti raggiunge il Monte (m. 891). Tempi di percorrenza:


Mezzocorona (dalla funivia) - Monte: ore 1.30

Difficoltà: EE- escursionisti esperti. La seconda parte dell'itinerario richiede attenzione, in particolare in discesa, per qualche tratto esposto sulle balze rocciose sommitali e lungo la Val del Piaget.


","Sentieri e itinerari",46.215344,11.119918,Mezzocorona,,,,,,,,,
f681bab93be19ddaca1cf1571dd57600,2015-04-23T11:30:55+02:00,2016-02-02T12:09:53+01:00,"Burrone Giovanelli","Via attrezzata con dislivello di 650 metri che si inerpica lungo una selvaggia gola fra le pareti del Monte di Mezzocorona.","
Sentiero n. 505 Dislivello m. 629Il Burrone Giovannelli è un noto percorso attrezzato che dalla località Ischia di Mezzocorona porta al Monte attraverso una profonda spaccatura nella montagna. Dalla località Ischia, a 2 km. da Mezzocorona (parcheggio), un ripido sentiero risale lo zoccolo roccioso fino alla base della parete strapiombante per poi proseguire all'interno della profonda forra (la parte iniziale del sentiero può essere più interessante seguendo la &quot;variante difficile&quot; segnavia 505A che con una lunga scala permette di superare un risalto roccioso nei pressi di una cascata). Funi, staffe e scalette agevolano il percorso in un ambiente di grande suggestione. Dopo aver oltrepassato una grande cascata ed avere superato alcuni risalti rocciosi, una lunga scala permette di uscire dalla forra ed inoltrarsi nel bosco fino a raggiungere la loc. Bait dei Manzi (m. 858) con bivacco sempre aperto. Seguendo la strada forestale (segnavia 506) si arriva al Monte di Mezzocorona (m. 891), mentre nella direzione opposta la Strada delle Longhe scende al punto di partenza.Tempi di percorrenza:


Mezzocorona paese - località Ischia: ore 0.30 a piedi o 5 minuti in auto

località Ischia - Bait dei Manzi: ore 2.00 (+ 0,40 per arrivare alla località Monte)


Note: difficoltà EEA escursionisti esperti con attrezzatura. Percorso attrezzato, le lunghe scale richiedono fermezza di piede e assenza di vertigini. Obbligatori casco e kit completo da ferrata. N.B.: da &quot;Bait dei Manzi&quot; è possibile raggiungere attraverso il sentiero nr. 506 il &quot;Bait dei Aiseli&quot; (mt. 1416) e da quì collegarsi al sentiero nr. 500 che porta a Cima Roccapiana (vedi sezione giro delle cime) o scendere nuovamente al Monte percorrendo il sentiero 500 in discesa.Tempi di percorrenza (Bait Manzi - Bait Aiseli) ore 1,30. Dislivello in salita mt. 550. Difficoltà escursionistico.","Sentieri e itinerari",46.173243,11.105461,"localit&agrave; Ischia di Mezzocorona",,,,,http://www.pianarotaliana.it/Scopri-ed-Esplora/Monte-di-Mezzocorona,,,,
0fd7106864c42b2695a6f03d302f4254,2015-04-23T11:32:13+02:00,2016-08-16T12:29:22+02:00,"Strada delle Longhe","Ripida strada lastricata che porta al Monte partendo dalla località Ischia di Mezzocorona.La percorrenza dei veicoli (4x4) è disciplinata dall'ordinanza sindacale nr. 35 - prot. nr. 5793 dd. 10 maggio 2011:Fra le altre cose vi è il divieto di transito a tutti i veicoli per tutta la strada &quot;delle Longhe&quot; nel tratto Ischia-Kraun nei sottoindicati orari e periodi:- mese di aprile, maggio, giugno e luglio nei giorni di domenica e festivi dalle ore 9,00 alle ore 18,00;- mese di agosto nei giorni di sabato, domenica e festivi dalle 9,00 alle 18,00","L'unica strada che collega il Monte con Mezzocorona; la ripidezza del percorso la rende adatta ai soli mezzi fuoristrada (la circolazione è però regolamentata). Costituisce anche una alternativa per la salita al Monte rispetto ai tradizionali sentieri del Burrone Giovanelli o del sentiero n. 500. Dalla località Ischia m. 227 (parcheggio nei pressi dell'inizio del sentiero per Burrone Giovanelli o presso il laghetto) il percorso prosegue sulla strada in mezzo ai vigneti in direzione della Rocchetta. Attraversato un incrocio continua sulla strada in salita, trovando una sbarra con le limitazioni alla circolazione. Dopo poco l'asfalto lascia il posto ai caratteristici &quot;smoleri&quot; in porfido con il percorso che diventa via via sempre più ripido e panoramico. Dopo la &quot;cros&quot; culmine della pendenza, la strada ritorna nel bosco proseguendo con pendenze più moderate e qualche tratto pianeggiante, passando alta sopra la gola del Burrone Giovanelli, fino al Bait dei Manzi (m. 858). Da li seguendo sempre la strada forestale (segnavia 506) raggiunge il Monte (m. 891) attraverso il bosco della &quot;Las&quot;.Dislivello: in salita m. 700Tempi di percorrenza: dalla località Ischia al Bait dei Manzi ore 1,30 (+ 0,40 per arrivare al Monte)Difficoltà: E - escursionistico","Sentieri e itinerari",46.173243,11.105461,"localit&agrave; Ischia di Mezzocorona",,,,,,,,,
a4296f9b24fd2805ac952159d3fa18e8,2015-04-23T11:34:49+02:00,2015-04-23T11:34:49+02:00,"Monte - Malga Kraun","Rilassante passeggiata tra i boschi, in gran parte su strada sterrata, dalla località Monte agli ampi prati di Malga Kraun","L'itinerario segue per lunghi tratti la strada forestale che conduce a Malga Kraun (m. 1222), rifugio con apertura stagionale (cucina tipica trentina con possibilità di pernottamento www.rifugiomalgakraun.it  ). Dal Monte di Mezzocorona (m. 891) il percorso passa nei pressi dell'albergo Tre Cime e del grande tronco di tiglio schiantato. Oltrepassate le ultime case, la strada costeggia la profonda Val del Piaget e si alza fino al pianoro boscoso della &quot;Plon&quot;. Il percorso in diversi tratti, (tutti ben segnalati) lascia la strada forestale per seguire il sentiero ora n. 507. Raggiunta la Val Freda una ultima deviazione risparmia la discesa e la risalita della parte alta della stessa. Ritornato sulla strada forestale, il percorso, prosegue in salita fino ai prati della malga che si scorge in posizione panoramica. Dopo qualche tratto nel bosco la strada prosegue nei pascoli raggiungendo il Rifugio Malga Kraun (m. 1.222). Poco prima di arrivare all'ampio pascolo, nei pressi di una curva, una deviazione (indicazioni) porta a seguire il sentiero &quot;Magia del bosco&quot; che si snoda fra sculture in legno fino ai resti monumentali dell'albero a candelabro di Malga Kraun e, di lì in breve al rifugio.
Sentiero n. 500 - 507
Dislivello monte - malga Kraun m. 350Tempi di percorrenza:


Monte – Malga Kraun: ore 1.30 (poco più seguendo il sentiero &quot;magia del bosco&quot;)

Difficoltà: E - escursionistico


Note: Da Malga Kraun si può raggiungere la panoramica Cima Roccapiana (m. 1873) Dislivello m. 650 - Tempi: ore 1,45 - Difficoltà EE- escursionisti esperti (segnavia 518)","Sentieri e itinerari",46.223852,11.119151,"localit&agrave; Monte - Mezzocorona",,,,,,,,,
1c8befa6c728c401f4dedd9d2864ba6e,2015-04-23T11:37:03+02:00,2015-04-23T11:37:03+02:00,"Cima Roccapiana (Giro delle Cime)","Lunga camminata su sentiero, che da Mezzocorona porta fino a Cima Roccapiana la vetta più alta delle Cime di Vigo","
Sentiero n. 500 - 518 - 507Dislivello in salita e in discesa metri 1.000Lungo itinerario circolare che porta a scoprire ampi panorami sulla Valle dell'Adige e sulla Valle di Non. Da Cima Roccapiana (mt. 1873) veduta a 360° su tutti i più importanti gruppi montuosi del Trentino Alto Adige. Dalla località Monte (mt. 891) il sentiero nr. 500 conduce fino alla località Plon, dove si stacca dalla strada forestale per proseguire fino al Bait dei Aiseli (mt. 1416), il sentiero nr. 500 prosegue in direzione di Malga Bodrina (mt. 1566), da qui, sempre con vista sulla Valle di Non, si raggiunge la Cima Roccapiana (mt. 1873). Dalla Cima il sentiero nr. 518 cala ripidamente sul versante della Valle dell'Adige fino alla sottostante  Malga Kraun (mt. 1222), da qui il segnavia nr. 507 porta nuovamente alla località Monte.
Tempi di percorrenza: il giro completo richiede circa ore 6Difficoltà: EE (escursionisti esperti). La lunghezza del percorso, i ripidi pendii attraversati per raggiungere Malga Bodrina, la discesa verso Malga Kraun richiedono la dovuta attenzione. ","Sentieri e itinerari",46.223852,11.119151,"localit&agrave; Monte - Mezzocorona",,,,,,,,,
80470418e8a4507a2715bb31851c2fc0,2015-04-23T11:54:00+02:00,2016-10-05T13:51:07+02:00,"Centro Polivalente Sottodossi","Un edificio pensato per i giovani e le famiglie, siano essi frequentatori del centro sportivo o del Centro Giovanile. Proprio per questo, accentuando lo scopo educativo oltre che ricreativo che la struttura persegue, l'amministrazione ha deciso di porre l'accento sulle caratteristiche di sostenibilità che l'edificio deve possedere, a partire dall'approccio bioclimatico alla progettazione, passando attraverso l'utilizzo di sistemi solari passivi e strategie integrate per il risparmio delle risorse, per finire con la scelta dei materiali impiegati per la sua realizzazione.","Al piano terra trovano spazio, un ampio bar con magazzino, servizi ed ufficio, gli spogliatoia norma Figc così da rendere omologabile il nuovo campo da calcetto di immediata esecuzione, la sede del circolo tennis e una sala multiuso di 30 metri quadrati.Al posto delle ingombranti rampe è stato ricavato un ampio parco attrezzato, a servizio del nuovo campetto è stata sostituita la recinzione, costruito una nuova tribuna che può ospitare fino a 100 persone e realizzato un marciapiede per mettere in sicurezza via Sottodossi andandosi poi a collegare con il marciapiede progettato nell'ambito della realizzazione del nuovo parcheggio.Al piano superiore, ha trovato dimora il Centro Giovanile, con un'attrezzata sala musicale, un’ampia sala polivalente (60 metri quadrati) e tutti gli spazi necessari per dare ai nostri giovani la possibilità di confrontarsi, crescere e partecipare.Telefono &quot;Spazio Giovani&quot;: 0461\602291 - mail: spazigiovanirotaliana@appm.it Il centro polivalente Sottodossi è stato premiato con il prestigioso premio ILETE, il premio per la struttura a più basso consumo energetico.","Centro di associazione (musica, teatro...)",46.21459,11.12383,"via Sottodossi 5 - Mezzocorona",/var/mezzocorona/storage/images/turismo/informazioni-utili/servizi-sul-territorio/centro-polivalente-sottodossi/19617-1-ita-IT/Centro-Polivalente-Sottodossi.jpg,,,,"via Sottodossi 5 - Mezzocorona",,,,"Centro sportivo Polivalente
Sala Movida al centro polivalente
Sala musica al centro polivalente
Foto dell'ingresso del bar al centro polivalente
Foto particolare disposizione pannelli fotovoltaici e solari su struttura chiamata Vela"
dbaf3e643dd4f06139d1532cd5c989e7,2015-04-23T12:18:27+02:00,2019-05-24T09:29:37+02:00,"Ambulatorio infermieristico",,"Orario: lunedì, mercoledì e venerdì dalle 11,00 alle 12,00L'ambulatorio dal giorno 27 maggio 2019 è spostato nella nuova sede di Piazza S.Gottardo (Palazzo al Corso).Per informazioni contattare il numero 0461 611101",Ambulatorio,46.215123,11.120145,"ITAS Assicurazioni, Corso 4 Novembre, Mezzocorona, Comunit&agrave; Rotaliana-K&ouml;nigsberg, TN, Trentino-Alto Adige, 38016, Italia",,,,,"Piazza S.Gottardo - Palazzo al Corso - Mezzocorona",,,0461/603615,
46abf7034c2d26f80c4a9fb8c9897477,2015-04-23T14:28:42+02:00,2015-04-23T14:31:01+02:00,"Azienda Intercomunale Rotaliana (A.I.R.)","Acqua - elettricità - gas","Servizio emergenze:


Gas Metano (registrazione vocale) tel. 800 289 423

Energia elettrica (registrazione vocale) tel. 800 969 888

Ciclo idrico e fognature: tel. 800 969 898 (attivi 24 ore al giorno)


",,46.20834,11.0961,"Mezzolombardo, Via Milano,10",/var/mezzocorona/storage/images/territorio/informazioni-utili/servizi-sul-territorio/azienda-intercomunale-rotaliana-a.i.r./19757-2-ita-IT/Azienda-Intercomunale-Rotaliana-A.I.R..png,,,,"Mezzolombardo, Via Milano,10",http://www.airspa.it/|www.airspa.it,info@airspa.it,"0461 610600 (Fax: 0461 610699)",
2cb06b63c56d83959f257ab6fabc4bef,2015-04-23T14:36:02+02:00,2015-04-23T14:36:02+02:00,"Campo da calcio","Il campo da calcio è gestito da A.C. Mezzocorona",,"Stadi - campi da calcio",46.216898,11.120325,"Via S.G. Bosco - Mezzocorona",,,,,"Via S.G. Bosco - Mezzocorona",,,"0461 604164",
c3f5d5237ff5715353df0a6aabf8eafe,2015-04-23T14:38:21+02:00,2015-04-23T14:38:21+02:00,Palasport,"Il palasport è gestito da SportCorona",,"Centro sportivo",46.213588,11.114844,"Via Fornai - Mezzocorona",,,,,"Via Fornai - Mezzocorona",,,,
